timestamp,pid,cpu_percent,memory_mb,cpu_affinity,num_threads,status
22:08:03,3503562,4.4,34.39,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:08:03,3503566,0.0,31.67,"[0, 1, 2, 3]",5,sleeping
22:08:03,3503567,0.0,31.66,"[4, 5, 6, 7]",5,sleeping
22:08:03,3503568,0.3,31.66,"[8, 9, 10, 11]",5,sleeping
22:08:03,3503569,0.3,31.67,"[12, 13, 14, 15]",5,sleeping
22:08:06,3503562,4.1,34.39,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:08:06,3503566,0.0,31.67,"[0, 1, 2, 3]",5,sleeping
22:08:06,3503567,0.0,31.66,"[4, 5, 6, 7]",5,sleeping
22:08:06,3503568,0.0,31.66,"[8, 9, 10, 11]",5,sleeping
22:08:06,3503569,0.0,31.67,"[12, 13, 14, 15]",5,sleeping
22:08:09,3503562,4.4,34.39,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:08:09,3503566,0.0,31.67,"[0, 1, 2, 3]",3,sleeping
22:08:09,3503567,0.0,31.66,"[4, 5, 6, 7]",3,sleeping
22:08:09,3503568,0.0,31.66,"[8, 9, 10, 11]",3,sleeping
22:08:09,3503569,0.0,31.67,"[12, 13, 14, 15]",3,sleeping
22:08:12,3503562,3.8,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:08:12,3503566,0.0,31.69,"[0, 1, 2, 3]",3,sleeping
22:08:12,3503567,0.3,31.68,"[4, 5, 6, 7]",3,sleeping
22:08:12,3503568,0.0,31.68,"[8, 9, 10, 11]",3,sleeping
22:08:12,3503569,0.0,31.69,"[12, 13, 14, 15]",3,sleeping
22:08:15,3503562,4.2,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:08:15,3503566,0.3,31.7,"[0, 1, 2, 3]",2,sleeping
22:08:15,3503567,0.0,31.7,"[4, 5, 6, 7]",2,sleeping
22:08:15,3503568,0.0,31.7,"[8, 9, 10, 11]",2,sleeping
22:08:15,3503569,0.0,31.7,"[12, 13, 14, 15]",2,sleeping
22:08:19,3503562,4.1,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:08:19,3503566,0.3,31.7,"[0, 1, 2, 3]",3,sleeping
22:08:19,3503567,0.0,31.7,"[4, 5, 6, 7]",3,sleeping
22:08:19,3503568,0.0,31.7,"[8, 9, 10, 11]",3,sleeping
22:08:19,3503569,0.0,31.7,"[12, 13, 14, 15]",3,sleeping
22:08:22,3503562,4.5,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:08:22,3503566,0.0,31.7,"[0, 1, 2, 3]",3,sleeping
22:08:22,3503567,0.0,31.7,"[4, 5, 6, 7]",3,sleeping
22:08:22,3503568,0.0,31.7,"[8, 9, 10, 11]",3,sleeping
22:08:22,3503569,0.0,31.7,"[12, 13, 14, 15]",3,sleeping
22:08:25,3503562,3.8,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:08:25,3503566,0.0,31.7,"[0, 1, 2, 3]",2,sleeping
22:08:25,3503567,0.0,31.7,"[4, 5, 6, 7]",2,sleeping
22:08:25,3503568,0.0,31.7,"[8, 9, 10, 11]",2,sleeping
22:08:25,3503569,0.0,31.7,"[12, 13, 14, 15]",2,sleeping
22:08:28,3503562,4.1,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:08:28,3503566,0.0,31.7,"[0, 1, 2, 3]",3,sleeping
22:08:28,3503567,0.0,31.7,"[4, 5, 6, 7]",3,sleeping
22:08:28,3503568,0.0,31.7,"[8, 9, 10, 11]",3,sleeping
22:08:28,3503569,0.0,31.7,"[12, 13, 14, 15]",3,sleeping
22:08:31,3503562,4.5,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:08:31,3503566,0.0,31.7,"[0, 1, 2, 3]",3,sleeping
22:08:31,3503567,0.0,31.7,"[4, 5, 6, 7]",3,sleeping
22:08:31,3503568,0.0,31.7,"[8, 9, 10, 11]",3,sleeping
22:08:31,3503569,0.0,31.7,"[12, 13, 14, 15]",3,sleeping
22:08:34,3503562,3.8,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:08:34,3503566,0.0,31.7,"[0, 1, 2, 3]",3,sleeping
22:08:34,3503567,0.0,31.7,"[4, 5, 6, 7]",3,sleeping
22:08:34,3503568,0.0,31.7,"[8, 9, 10, 11]",3,sleeping
22:08:34,3503569,0.0,31.7,"[12, 13, 14, 15]",3,sleeping
22:08:37,3503562,3.8,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:08:37,3503566,0.0,31.7,"[0, 1, 2, 3]",3,sleeping
22:08:37,3503567,0.0,31.7,"[4, 5, 6, 7]",3,sleeping
22:08:37,3503568,0.0,31.7,"[8, 9, 10, 11]",3,sleeping
22:08:37,3503569,0.3,31.7,"[12, 13, 14, 15]",3,sleeping
22:08:41,3503562,4.1,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:08:41,3503566,0.0,31.7,"[0, 1, 2, 3]",2,sleeping
22:08:41,3503567,0.3,31.7,"[4, 5, 6, 7]",2,sleeping
22:08:41,3503568,0.0,31.7,"[8, 9, 10, 11]",2,sleeping
22:08:41,3503569,0.0,31.7,"[12, 13, 14, 15]",2,sleeping
22:08:44,3503562,4.2,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:08:44,3503566,0.0,31.7,"[0, 1, 2, 3]",3,sleeping
22:08:44,3503567,0.0,31.7,"[4, 5, 6, 7]",3,sleeping
22:08:44,3503568,0.0,31.7,"[8, 9, 10, 11]",3,sleeping
22:08:44,3503569,0.0,31.7,"[12, 13, 14, 15]",3,sleeping
22:08:47,3503562,4.2,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:08:47,3503566,0.0,31.7,"[0, 1, 2, 3]",3,sleeping
22:08:47,3503567,0.0,31.7,"[4, 5, 6, 7]",3,sleeping
22:08:47,3503568,0.3,31.7,"[8, 9, 10, 11]",3,sleeping
22:08:47,3503569,0.0,31.7,"[12, 13, 14, 15]",3,sleeping
22:08:50,3503562,4.2,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:08:50,3503566,0.0,31.7,"[0, 1, 2, 3]",4,sleeping
22:08:50,3503567,0.0,31.7,"[4, 5, 6, 7]",4,sleeping
22:08:50,3503568,0.0,31.7,"[8, 9, 10, 11]",4,sleeping
22:08:50,3503569,0.0,31.7,"[12, 13, 14, 15]",4,sleeping
22:08:53,3503562,4.5,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:08:53,3503566,0.3,31.7,"[0, 1, 2, 3]",4,sleeping
22:08:53,3503567,0.0,31.7,"[4, 5, 6, 7]",4,sleeping
22:08:53,3503568,0.3,31.7,"[8, 9, 10, 11]",4,sleeping
22:08:53,3503569,0.0,31.7,"[12, 13, 14, 15]",4,sleeping
22:08:56,3503562,4.1,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:08:56,3503566,0.0,31.7,"[0, 1, 2, 3]",4,sleeping
22:08:56,3503567,0.0,31.7,"[4, 5, 6, 7]",4,sleeping
22:08:56,3503568,0.0,31.7,"[8, 9, 10, 11]",4,sleeping
22:08:56,3503569,0.0,31.7,"[12, 13, 14, 15]",4,sleeping
22:08:59,3503562,4.2,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:08:59,3503566,0.0,31.7,"[0, 1, 2, 3]",4,sleeping
22:08:59,3503567,0.0,31.7,"[4, 5, 6, 7]",4,sleeping
22:08:59,3503568,0.0,31.7,"[8, 9, 10, 11]",4,sleeping
22:08:59,3503569,0.3,31.7,"[12, 13, 14, 15]",4,sleeping
22:09:02,3503562,3.8,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:09:02,3503566,0.0,31.7,"[0, 1, 2, 3]",3,sleeping
22:09:02,3503567,0.0,31.7,"[4, 5, 6, 7]",3,sleeping
22:09:02,3503568,0.0,31.7,"[8, 9, 10, 11]",3,sleeping
22:09:02,3503569,0.0,31.7,"[12, 13, 14, 15]",3,sleeping
22:09:06,3503562,4.4,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:09:06,3503566,0.0,31.7,"[0, 1, 2, 3]",3,sleeping
22:09:06,3503567,0.3,31.7,"[4, 5, 6, 7]",3,sleeping
22:09:06,3503568,0.0,31.7,"[8, 9, 10, 11]",3,sleeping
22:09:06,3503569,0.0,31.7,"[12, 13, 14, 15]",3,sleeping
22:09:09,3503562,4.1,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:09:09,3503566,0.0,31.7,"[0, 1, 2, 3]",2,sleeping
22:09:09,3503567,0.0,31.7,"[4, 5, 6, 7]",2,sleeping
22:09:09,3503568,0.0,31.7,"[8, 9, 10, 11]",2,sleeping
22:09:09,3503569,0.0,31.7,"[12, 13, 14, 15]",2,sleeping
22:09:12,3503562,4.2,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:09:12,3503566,0.0,31.7,"[0, 1, 2, 3]",2,sleeping
22:09:12,3503567,0.0,31.7,"[4, 5, 6, 7]",2,sleeping
22:09:12,3503568,0.0,31.7,"[8, 9, 10, 11]",2,sleeping
22:09:12,3503569,0.0,31.7,"[12, 13, 14, 15]",2,sleeping
22:09:15,3503562,4.1,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:09:15,3503566,0.0,31.7,"[0, 1, 2, 3]",3,sleeping
22:09:15,3503567,0.0,31.7,"[4, 5, 6, 7]",3,sleeping
22:09:15,3503568,0.0,31.7,"[8, 9, 10, 11]",3,sleeping
22:09:15,3503569,0.0,31.7,"[12, 13, 14, 15]",3,sleeping
22:09:18,3503562,4.2,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:09:18,3503566,0.0,31.7,"[0, 1, 2, 3]",2,sleeping
22:09:18,3503567,0.0,31.7,"[4, 5, 6, 7]",2,sleeping
22:09:18,3503568,0.0,31.7,"[8, 9, 10, 11]",2,sleeping
22:09:18,3503569,0.0,31.7,"[12, 13, 14, 15]",2,sleeping
22:09:21,3503562,4.2,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:09:21,3503566,0.0,31.7,"[0, 1, 2, 3]",2,sleeping
22:09:21,3503567,0.0,31.7,"[4, 5, 6, 7]",2,sleeping
22:09:21,3503568,0.0,31.7,"[8, 9, 10, 11]",2,sleeping
22:09:21,3503569,0.0,31.7,"[12, 13, 14, 15]",2,sleeping
22:09:24,3503562,3.8,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:09:24,3503566,0.0,31.7,"[0, 1, 2, 3]",2,sleeping
22:09:24,3503567,0.0,31.7,"[4, 5, 6, 7]",2,sleeping
22:09:24,3503568,0.0,31.7,"[8, 9, 10, 11]",2,sleeping
22:09:24,3503569,0.0,31.7,"[12, 13, 14, 15]",2,sleeping
22:09:28,3503562,3.8,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:09:28,3503566,0.3,31.7,"[0, 1, 2, 3]",2,sleeping
22:09:28,3503567,0.0,31.7,"[4, 5, 6, 7]",2,sleeping
22:09:28,3503568,0.3,31.7,"[8, 9, 10, 11]",2,sleeping
22:09:28,3503569,0.0,31.7,"[12, 13, 14, 15]",2,sleeping
22:09:31,3503562,4.2,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:09:31,3503566,0.0,31.7,"[0, 1, 2, 3]",2,sleeping
22:09:31,3503567,0.0,31.7,"[4, 5, 6, 7]",2,sleeping
22:09:31,3503568,0.0,31.7,"[8, 9, 10, 11]",2,sleeping
22:09:31,3503569,0.0,31.7,"[12, 13, 14, 15]",2,sleeping
22:09:34,3503562,4.2,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:09:34,3503566,0.0,31.7,"[0, 1, 2, 3]",2,sleeping
22:09:34,3503567,0.0,31.7,"[4, 5, 6, 7]",2,sleeping
22:09:34,3503568,0.0,31.7,"[8, 9, 10, 11]",2,sleeping
22:09:34,3503569,0.0,31.7,"[12, 13, 14, 15]",2,sleeping
22:09:37,3503562,4.2,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:09:37,3503566,0.0,31.7,"[0, 1, 2, 3]",2,sleeping
22:09:37,3503567,0.3,31.7,"[4, 5, 6, 7]",2,sleeping
22:09:37,3503568,0.0,31.7,"[8, 9, 10, 11]",2,sleeping
22:09:37,3503569,0.3,31.7,"[12, 13, 14, 15]",2,sleeping
22:09:40,3503562,3.5,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:09:40,3503566,0.0,31.7,"[0, 1, 2, 3]",2,sleeping
22:09:40,3503567,0.0,31.7,"[4, 5, 6, 7]",2,sleeping
22:09:40,3503568,0.0,31.7,"[8, 9, 10, 11]",2,sleeping
22:09:40,3503569,0.0,31.7,"[12, 13, 14, 15]",2,sleeping
22:09:43,3503562,3.8,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:09:43,3503566,0.0,31.7,"[0, 1, 2, 3]",2,sleeping
22:09:43,3503567,0.0,31.7,"[4, 5, 6, 7]",2,sleeping
22:09:43,3503568,0.0,31.7,"[8, 9, 10, 11]",2,sleeping
22:09:43,3503569,0.0,31.7,"[12, 13, 14, 15]",2,sleeping
22:09:46,3503562,4.5,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:09:46,3503566,0.0,31.7,"[0, 1, 2, 3]",3,sleeping
22:09:46,3503567,0.0,31.7,"[4, 5, 6, 7]",3,sleeping
22:09:46,3503568,0.0,31.7,"[8, 9, 10, 11]",3,sleeping
22:09:46,3503569,0.0,31.7,"[12, 13, 14, 15]",3,sleeping
22:09:49,3503562,4.2,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:09:49,3503566,0.0,31.7,"[0, 1, 2, 3]",3,sleeping
22:09:49,3503567,0.0,31.7,"[4, 5, 6, 7]",3,sleeping
22:09:49,3503568,0.0,31.7,"[8, 9, 10, 11]",3,sleeping
22:09:49,3503569,0.0,31.7,"[12, 13, 14, 15]",3,sleeping
22:09:53,3503562,3.8,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:09:53,3503566,0.0,31.7,"[0, 1, 2, 3]",3,sleeping
22:09:53,3503567,0.3,31.7,"[4, 5, 6, 7]",3,sleeping
22:09:53,3503568,0.0,31.7,"[8, 9, 10, 11]",3,sleeping
22:09:53,3503569,0.0,31.7,"[12, 13, 14, 15]",3,sleeping
22:09:56,3503562,4.5,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:09:56,3503566,0.3,31.7,"[0, 1, 2, 3]",5,sleeping
22:09:56,3503567,0.0,31.7,"[4, 5, 6, 7]",5,sleeping
22:09:56,3503568,0.0,31.7,"[8, 9, 10, 11]",5,sleeping
22:09:56,3503569,0.3,31.7,"[12, 13, 14, 15]",5,sleeping
22:09:59,3503562,4.1,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:09:59,3503566,0.0,31.7,"[0, 1, 2, 3]",3,sleeping
22:09:59,3503567,0.0,31.7,"[4, 5, 6, 7]",3,sleeping
22:09:59,3503568,0.0,31.7,"[8, 9, 10, 11]",3,sleeping
22:09:59,3503569,0.0,31.7,"[12, 13, 14, 15]",3,sleeping
22:10:02,3503562,3.8,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:10:02,3503566,0.0,31.7,"[0, 1, 2, 3]",3,sleeping
22:10:02,3503567,0.0,31.7,"[4, 5, 6, 7]",3,sleeping
22:10:02,3503568,0.0,31.7,"[8, 9, 10, 11]",3,sleeping
22:10:02,3503569,0.0,31.7,"[12, 13, 14, 15]",3,sleeping
22:10:05,3503562,3.8,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:10:05,3503566,0.0,31.7,"[0, 1, 2, 3]",2,sleeping
22:10:05,3503567,0.0,31.7,"[4, 5, 6, 7]",2,sleeping
22:10:05,3503568,0.0,31.7,"[8, 9, 10, 11]",2,sleeping
22:10:05,3503569,0.0,31.7,"[12, 13, 14, 15]",2,sleeping
22:10:08,3503562,4.5,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:10:08,3503566,0.0,31.7,"[0, 1, 2, 3]",2,sleeping
22:10:08,3503567,0.0,31.7,"[4, 5, 6, 7]",2,sleeping
22:10:08,3503568,0.0,31.7,"[8, 9, 10, 11]",2,sleeping
22:10:08,3503569,0.0,31.7,"[12, 13, 14, 15]",2,sleeping
22:10:11,3503562,4.2,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:10:11,3503566,0.0,31.7,"[0, 1, 2, 3]",2,sleeping
22:10:11,3503567,0.0,31.7,"[4, 5, 6, 7]",2,sleeping
22:10:11,3503568,0.0,31.7,"[8, 9, 10, 11]",2,sleeping
22:10:11,3503569,0.0,31.7,"[12, 13, 14, 15]",2,sleeping
22:10:15,3503562,4.1,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:10:15,3503566,0.0,31.7,"[0, 1, 2, 3]",2,sleeping
22:10:15,3503567,0.0,31.7,"[4, 5, 6, 7]",2,sleeping
22:10:15,3503568,0.0,31.7,"[8, 9, 10, 11]",2,sleeping
22:10:15,3503569,0.0,31.7,"[12, 13, 14, 15]",2,sleeping
22:10:18,3503562,3.8,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:10:18,3503566,0.0,31.7,"[0, 1, 2, 3]",4,sleeping
22:10:18,3503567,0.0,31.7,"[4, 5, 6, 7]",4,sleeping
22:10:18,3503568,0.3,31.7,"[8, 9, 10, 11]",4,sleeping
22:10:18,3503569,0.0,31.7,"[12, 13, 14, 15]",4,sleeping
22:10:21,3503562,4.5,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:10:21,3503566,0.0,31.7,"[0, 1, 2, 3]",3,sleeping
22:10:21,3503567,0.0,31.7,"[4, 5, 6, 7]",3,sleeping
22:10:21,3503568,0.0,31.7,"[8, 9, 10, 11]",3,sleeping
22:10:21,3503569,0.0,31.7,"[12, 13, 14, 15]",3,sleeping
22:10:24,3503562,3.8,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:10:24,3503566,0.0,31.7,"[0, 1, 2, 3]",3,sleeping
22:10:24,3503567,0.0,31.7,"[4, 5, 6, 7]",3,sleeping
22:10:24,3503568,0.0,31.7,"[8, 9, 10, 11]",3,sleeping
22:10:24,3503569,0.0,31.7,"[12, 13, 14, 15]",3,sleeping
22:10:27,3503562,4.1,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:10:27,3503566,0.0,31.7,"[0, 1, 2, 3]",4,sleeping
22:10:27,3503567,0.0,31.7,"[4, 5, 6, 7]",4,sleeping
22:10:27,3503568,0.0,31.7,"[8, 9, 10, 11]",4,sleeping
22:10:27,3503569,0.0,31.7,"[12, 13, 14, 15]",4,sleeping
22:10:30,3503562,4.2,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:10:30,3503566,0.0,31.7,"[0, 1, 2, 3]",2,sleeping
22:10:30,3503567,0.0,31.7,"[4, 5, 6, 7]",2,sleeping
22:10:30,3503568,0.0,31.7,"[8, 9, 10, 11]",2,sleeping
22:10:30,3503569,0.0,31.7,"[12, 13, 14, 15]",2,sleeping
22:10:33,3503562,4.2,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:10:33,3503566,0.0,31.7,"[0, 1, 2, 3]",3,sleeping
22:10:33,3503567,0.3,31.7,"[4, 5, 6, 7]",3,sleeping
22:10:33,3503568,0.3,31.7,"[8, 9, 10, 11]",3,sleeping
22:10:33,3503569,0.3,31.7,"[12, 13, 14, 15]",3,sleeping
22:10:36,3503562,4.2,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:10:36,3503566,0.0,31.7,"[0, 1, 2, 3]",3,sleeping
22:10:36,3503567,0.0,31.7,"[4, 5, 6, 7]",3,sleeping
22:10:36,3503568,0.0,31.7,"[8, 9, 10, 11]",3,sleeping
22:10:36,3503569,0.0,31.7,"[12, 13, 14, 15]",3,sleeping
22:10:40,3503562,4.2,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:10:40,3503566,0.0,31.7,"[0, 1, 2, 3]",2,sleeping
22:10:40,3503567,0.0,31.7,"[4, 5, 6, 7]",2,sleeping
22:10:40,3503568,0.0,31.7,"[8, 9, 10, 11]",2,sleeping
22:10:40,3503569,0.0,31.7,"[12, 13, 14, 15]",2,sleeping
22:10:43,3503562,4.2,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:10:43,3503566,0.3,31.7,"[0, 1, 2, 3]",3,sleeping
22:10:43,3503567,0.0,31.7,"[4, 5, 6, 7]",3,sleeping
22:10:43,3503568,0.0,31.7,"[8, 9, 10, 11]",3,sleeping
22:10:43,3503569,0.0,31.7,"[12, 13, 14, 15]",3,sleeping
22:10:46,3503562,3.8,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:10:46,3503566,0.0,31.7,"[0, 1, 2, 3]",2,sleeping
22:10:46,3503567,0.0,31.7,"[4, 5, 6, 7]",2,sleeping
22:10:46,3503568,0.0,31.7,"[8, 9, 10, 11]",2,sleeping
22:10:46,3503569,0.0,31.7,"[12, 13, 14, 15]",2,sleeping
22:10:49,3503562,3.8,34.43,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
22:10:49,3503566,0.0,31.7,"[0, 1, 2, 3]",2,sleeping
22:10:49,3503567,0.0,31.7,"[4, 5, 6, 7]",2,sleeping
22:10:49,3503568,0.0,31.7,"[8, 9, 10, 11]",2,sleeping
