timestamp,pid,cpu_percent,memory_mb,cpu_affinity,num_threads,status
04:34:30,143163,0.0,22.77,"[16, 17, 18, 37]",5,sleeping
04:34:30,143250,0.0,3.66,"[12, 13, 14, 15]",1,idle
04:34:34,143156,4.1,26.03,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 37, 38, 39, 40, 41]",5,sleeping
04:34:34,143160,0.0,22.78,"[8, 9, 10, 11]",6,sleeping
04:34:34,143161,0.0,22.82,"[12, 13, 14, 15]",6,sleeping
04:34:34,143162,0.0,22.77,"[38, 39, 40, 41]",6,sleeping
04:34:34,143163,0.0,22.77,"[16, 17, 18, 37]",6,sleeping
04:34:34,143267,0.0,30.34,"[16, 17, 18, 37]",1,running
04:34:34,143269,0.0,27.75,"[38, 39, 40, 41]",1,running
04:34:34,143270,0.0,3.86,"[12, 13, 14, 15]",1,idle
04:34:37,143156,4.1,26.03,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 37, 38, 39, 40, 41]",5,sleeping
04:34:37,143160,0.0,22.78,"[8, 9, 10, 11]",7,sleeping
04:34:37,143161,0.3,22.82,"[12, 13, 14, 15]",7,sleeping
04:34:37,143162,0.0,22.77,"[38, 39, 40, 41]",7,sleeping
04:34:37,143163,0.0,22.77,"[16, 17, 18, 37]",7,sleeping
04:34:37,143282,0.0,3.77,"[16, 17, 18, 37]",1,idle
04:34:37,143283,0.0,3.73,"[38, 39, 40, 41]",1,idle
04:34:40,143156,4.2,26.04,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 37, 38, 39, 40, 41]",5,sleeping
04:34:40,143160,0.0,22.78,"[8, 9, 10, 11]",7,sleeping
04:34:40,143161,0.0,22.82,"[12, 13, 14, 15]",7,sleeping
04:34:40,143162,0.0,22.77,"[38, 39, 40, 41]",7,sleeping
04:34:40,143163,0.0,22.77,"[16, 17, 18, 37]",7,sleeping
04:34:40,143283,0.0,21.95,"[38, 39, 40, 41]",1,idle
04:34:43,143156,4.2,26.06,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 37, 38, 39, 40, 41]",5,sleeping
04:34:43,143160,0.0,22.78,"[8, 9, 10, 11]",8,sleeping
04:34:43,143161,0.0,22.82,"[12, 13, 14, 15]",8,sleeping
04:34:43,143162,0.3,22.77,"[38, 39, 40, 41]",8,sleeping
04:34:43,143163,0.3,22.77,"[16, 17, 18, 37]",8,sleeping
04:34:43,143299,0.0,3.78,"[38, 39, 40, 41]",1,idle
04:34:43,143300,0.0,3.61,"[12, 13, 14, 15]",1,idle
04:34:43,143301,0.0,3.85,"[16, 17, 18, 37]",1,idle
04:34:43,143302,0.0,3.61,"[8, 9, 10, 11]",1,idle
04:34:46,143156,4.2,26.06,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 37, 38, 39, 40, 41]",5,sleeping
04:34:46,143160,0.0,22.78,"[8, 9, 10, 11]",8,sleeping
04:34:46,143161,0.0,22.82,"[12, 13, 14, 15]",8,sleeping
04:34:46,143162,0.0,22.77,"[38, 39, 40, 41]",8,sleeping
04:34:46,143163,0.3,22.77,"[16, 17, 18, 37]",8,sleeping
04:34:49,143156,4.2,26.06,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 37, 38, 39, 40, 41]",5,sleeping
04:34:49,143160,0.0,22.78,"[8, 9, 10, 11]",9,sleeping
04:34:49,143161,0.0,22.82,"[12, 13, 14, 15]",9,sleeping
04:34:49,143162,0.0,22.77,"[38, 39, 40, 41]",9,sleeping
04:34:49,143163,0.0,22.77,"[16, 17, 18, 37]",9,sleeping
04:34:49,143318,0.0,3.61,"[12, 13, 14, 15]",1,idle
04:34:49,143320,0.0,3.54,"[8, 9, 10, 11]",1,idle
04:34:52,143156,4.2,26.06,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 37, 38, 39, 40, 41]",5,sleeping
04:34:52,143160,0.0,23.19,"[8, 9, 10, 11]",8,sleeping
04:34:52,143161,0.3,23.17,"[12, 13, 14, 15]",8,sleeping
04:34:52,143162,0.0,23.18,"[38, 39, 40, 41]",8,sleeping
04:34:52,143163,0.0,23.18,"[16, 17, 18, 37]",8,sleeping
04:34:52,143320,1.0,30.13,"[8, 9, 10, 11]",1,running
04:34:56,143156,4.2,26.06,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 37, 38, 39, 40, 41]",5,sleeping
04:34:56,143160,0.3,23.19,"[8, 9, 10, 11]",9,sleeping
04:34:56,143161,0.0,23.17,"[12, 13, 14, 15]",9,sleeping
04:34:56,143162,0.0,23.18,"[38, 39, 40, 41]",9,sleeping
04:34:56,143163,0.0,23.18,"[16, 17, 18, 37]",9,sleeping
04:34:56,143340,0.0,3.85,"[38, 39, 40, 41]",1,idle
04:34:59,143156,4.2,26.06,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 37, 38, 39, 40, 41]",5,sleeping
04:34:59,143160,0.0,23.19,"[8, 9, 10, 11]",10,sleeping
04:34:59,143161,0.0,23.17,"[12, 13, 14, 15]",10,sleeping
04:34:59,143162,0.3,23.18,"[38, 39, 40, 41]",10,sleeping
04:34:59,143163,0.0,23.18,"[16, 17, 18, 37]",10,sleeping
04:34:59,143354,0.0,3.86,"[38, 39, 40, 41]",1,idle
04:35:02,143156,4.2,26.06,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 37, 38, 39, 40, 41]",5,sleeping
04:35:02,143160,0.3,23.19,"[8, 9, 10, 11]",11,sleeping
04:35:02,143161,0.3,23.17,"[12, 13, 14, 15]",11,sleeping
04:35:02,143162,0.0,23.18,"[38, 39, 40, 41]",11,sleeping
04:35:02,143163,0.0,23.18,"[16, 17, 18, 37]",11,sleeping
04:35:05,143156,4.1,26.06,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 37, 38, 39, 40, 41]",5,sleeping
04:35:05,143160,0.0,23.26,"[8, 9, 10, 11]",13,sleeping
04:35:05,143161,0.0,23.24,"[12, 13, 14, 15]",13,sleeping
04:35:05,143162,0.3,23.25,"[38, 39, 40, 41]",13,sleeping
04:35:05,143163,0.3,23.25,"[16, 17, 18, 37]",13,sleeping
04:35:05,144162,0.0,3.72,"[8, 9, 10, 11]",1,idle
04:35:08,143156,4.2,26.06,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 37, 38, 39, 40, 41]",5,sleeping
04:35:08,143160,0.0,23.26,"[8, 9, 10, 11]",13,sleeping
04:35:08,143161,0.0,23.24,"[12, 13, 14, 15]",13,sleeping
04:35:08,143162,0.0,23.25,"[38, 39, 40, 41]",13,sleeping
04:35:08,143163,0.0,23.25,"[16, 17, 18, 37]",13,sleeping
04:35:08,144162,0.0,3.72,"[8, 9, 10, 11]",1,idle
04:35:11,143156,4.5,26.06,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 37, 38, 39, 40, 41]",5,sleeping
04:35:11,143160,0.0,23.26,"[8, 9, 10, 11]",14,sleeping
04:35:11,143161,0.0,23.24,"[12, 13, 14, 15]",14,sleeping
04:35:11,143162,0.0,23.25,"[38, 39, 40, 41]",14,sleeping
04:35:11,143163,0.3,23.25,"[16, 17, 18, 37]",14,sleeping
04:35:14,143156,4.2,26.06,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 37, 38, 39, 40, 41]",5,sleeping
04:35:14,143160,0.3,23.26,"[8, 9, 10, 11]",15,sleeping
04:35:14,143161,0.0,23.24,"[12, 13, 14, 15]",15,sleeping
04:35:14,143162,0.0,23.25,"[38, 39, 40, 41]",15,sleeping
04:35:14,143163,0.0,23.25,"[16, 17, 18, 37]",15,sleeping
04:35:14,144190,0.0,22.08,"[12, 13, 14, 15]",1,idle
04:35:17,143156,4.2,26.06,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 37, 38, 39, 40, 41]",5,sleeping
04:35:17,143160,0.0,23.27,"[8, 9, 10, 11]",15,sleeping
04:35:17,143161,0.3,23.25,"[12, 13, 14, 15]",15,sleeping
04:35:17,143162,0.0,23.27,"[38, 39, 40, 41]",15,sleeping
04:35:17,143163,0.0,23.27,"[16, 17, 18, 37]",15,sleeping
04:35:17,144205,0.0,3.77,"[12, 13, 14, 15]",1,idle
04:35:21,143156,4.5,26.06,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 37, 38, 39, 40, 41]",5,sleeping
04:35:21,143160,0.0,23.27,"[8, 9, 10, 11]",15,sleeping
04:35:21,143161,0.0,23.25,"[12, 13, 14, 15]",15,sleeping
04:35:21,143162,0.0,23.27,"[38, 39, 40, 41]",15,sleeping
04:35:21,143163,0.0,23.27,"[16, 17, 18, 37]",15,sleeping
04:35:24,143156,3.8,26.06,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 37, 38, 39, 40, 41]",5,sleeping
04:35:24,143160,0.0,23.27,"[8, 9, 10, 11]",16,sleeping
04:35:24,143161,0.0,23.25,"[12, 13, 14, 15]",16,sleeping
04:35:24,143162,0.0,23.27,"[38, 39, 40, 41]",16,sleeping
04:35:24,143163,0.0,23.27,"[16, 17, 18, 37]",16,sleeping
04:35:24,144221,0.0,21.88,"[8, 9, 10, 11]",1,idle
04:35:24,144223,0.0,22.54,"[16, 17, 18, 37]",1,idle
04:35:27,143156,4.1,26.06,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 37, 38, 39, 40, 41]",5,sleeping
04:35:27,143160,0.0,23.29,"[8, 9, 10, 11]",16,sleeping
04:35:27,143161,0.0,23.27,"[12, 13, 14, 15]",16,sleeping
04:35:27,143162,0.6,23.28,"[38, 39, 40, 41]",16,sleeping
04:35:27,143163,0.3,23.28,"[16, 17, 18, 37]",16,sleeping
04:35:27,144233,0.0,37.55,"[38, 39, 40, 41]",1,running
04:35:30,143156,4.1,26.06,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 37, 38, 39, 40, 41]",5,sleeping
04:35:30,143160,0.0,23.3,"[8, 9, 10, 11]",16,sleeping
04:35:30,143161,0.0,23.29,"[12, 13, 14, 15]",16,sleeping
04:35:30,143162,0.0,23.3,"[38, 39, 40, 41]",16,sleeping
04:35:30,143163,0.0,23.3,"[16, 17, 18, 37]",16,sleeping
04:35:30,144242,0.0,22.29,"[12, 13, 14, 15]",1,idle
04:35:30,144243,0.0,22.06,"[8, 9, 10, 11]",1,idle
04:35:33,143156,4.5,26.06,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 37, 38, 39, 40, 41]",5,sleeping
04:35:33,143160,0.6,23.3,"[8, 9, 10, 11]",17,sleeping
04:35:33,143161,0.3,23.29,"[12, 13, 14, 15]",17,sleeping
04:35:33,143162,0.0,23.3,"[38, 39, 40, 41]",17,sleeping
04:35:33,143163,0.0,23.3,"[16, 17, 18, 37]",17,sleeping
04:35:36,143156,4.2,26.06,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 37, 38, 39, 40, 41]",5,sleeping
04:35:36,143160,0.0,23.34,"[8, 9, 10, 11]",17,sleeping
04:35:36,143161,0.3,23.32,"[12, 13, 14, 15]",17,sleeping
04:35:36,143162,0.0,23.33,"[38, 39, 40, 41]",17,sleeping
04:35:36,143163,0.3,23.33,"[16, 17, 18, 37]",17,sleeping
04:35:39,143156,4.2,26.06,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 37, 38, 39, 40, 41]",5,sleeping
04:35:39,143160,0.0,23.34,"[8, 9, 10, 11]",18,sleeping
04:35:39,143161,0.0,23.32,"[12, 13, 14, 15]",18,sleeping
04:35:39,143162,0.0,23.33,"[38, 39, 40, 41]",18,sleeping
04:35:39,143163,0.0,23.33,"[16, 17, 18, 37]",18,sleeping
04:35:39,144280,0.0,22.04,"[16, 17, 18, 37]",1,idle
04:35:43,143156,4.2,26.06,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 37, 38, 39, 40, 41]",5,sleeping
04:35:43,143160,0.0,23.34,"[8, 9, 10, 11]",19,sleeping
04:35:43,143161,0.0,23.32,"[12, 13, 14, 15]",19,sleeping
04:35:43,143162,0.0,23.33,"[38, 39, 40, 41]",19,sleeping
04:35:43,143163,0.0,23.33,"[16, 17, 18, 37]",19,sleeping
04:35:43,144299,0.0,3.74,"[16, 17, 18, 37]",1,idle
04:35:43,144300,0.0,3.78,"[12, 13, 14, 15]",1,idle
04:35:43,144301,0.0,3.77,"[8, 9, 10, 11]",1,idle
04:35:43,144302,0.0,3.76,"[38, 39, 40, 41]",1,idle
04:35:46,143156,4.2,26.06,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 37, 38, 39, 40, 41]",5,sleeping
04:35:46,143160,0.0,23.35,"[8, 9, 10, 11]",18,sleeping
04:35:46,143161,0.0,23.33,"[12, 13, 14, 15]",18,sleeping
04:35:46,143162,0.0,23.34,"[38, 39, 40, 41]",18,sleeping
04:35:46,143163,0.0,23.34,"[16, 17, 18, 37]",18,sleeping
04:35:49,143156,4.2,26.06,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 37, 38, 39, 40, 41]",5,sleeping
04:35:49,143160,0.3,23.37,"[8, 9, 10, 11]",18,sleeping
04:35:49,143161,0.0,23.35,"[12, 13, 14, 15]",18,sleeping
04:35:49,143162,0.3,23.36,"[38, 39, 40, 41]",18,sleeping
04:35:49,143163,0.0,23.36,"[16, 17, 18, 37]",18,sleeping
04:35:49,144312,0.0,22.06,"[8, 9, 10, 11]",1,idle
04:35:49,144313,0.0,45.0,"[12, 13, 14, 15]",1,running
04:35:52,143156,4.5,26.06,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 37, 38, 39, 40, 41]",5,sleeping
04:35:52,143160,0.0,23.37,"[8, 9, 10, 11]",19,sleeping
04:35:52,143161,0.3,23.35,"[12, 13, 14, 15]",19,sleeping
04:35:52,143162,0.3,23.36,"[38, 39, 40, 41]",19,sleeping
04:35:52,143163,0.6,23.36,"[16, 17, 18, 37]",19,sleeping
04:35:52,144335,0.0,3.67,"[8, 9, 10, 11]",1,idle
04:35:55,143156,4.1,26.06,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 37, 38, 39, 40, 41]",5,sleeping
04:35:55,143160,0.0,23.37,"[8, 9, 10, 11]",19,sleeping
04:35:55,143161,0.3,23.35,"[12, 13, 14, 15]",19,sleeping
04:35:55,143162,0.0,23.36,"[38, 39, 40, 41]",19,sleeping
04:35:55,143163,0.0,23.36,"[16, 17, 18, 37]",19,sleeping
04:35:55,144345,0.0,26.33,"[38, 39, 40, 41]",1,running
04:35:55,144349,0.0,3.84,"[8, 9, 10, 11]",1,idle
04:35:58,143156,4.5,26.06,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 37, 38, 39, 40, 41]",5,sleeping
04:35:58,143160,0.3,23.38,"[8, 9, 10, 11]",19,sleeping
04:35:58,143161,0.0,23.36,"[12, 13, 14, 15]",19,sleeping
04:35:58,143162,0.0,23.38,"[38, 39, 40, 41]",19,sleeping
04:35:58,143163,0.0,23.38,"[16, 17, 18, 37]",19,sleeping
04:36:01,143156,4.1,26.06,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 37, 38, 39, 40, 41]",5,sleeping
04:36:01,143160,0.0,23.38,"[8, 9, 10, 11]",20,sleeping
04:36:01,143161,0.0,23.36,"[12, 13, 14, 15]",20,sleeping
04:36:01,143162,0.0,23.38,"[38, 39, 40, 41]",20,sleeping
04:36:01,143163,0.0,23.38,"[16, 17, 18, 37]",20,sleeping
04:36:01,144369,0.0,3.74,"[8, 9, 10, 11]",1,idle
04:36:04,143156,4.1,26.06,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 37, 38, 39, 40, 41]",5,sleeping
04:36:04,143160,0.0,23.43,"[8, 9, 10, 11]",18,sleeping
04:36:04,143161,0.0,23.41,"[12, 13, 14, 15]",18,sleeping
04:36:04,143162,0.0,23.42,"[38, 39, 40, 41]",18,sleeping
04:36:04,143163,0.3,23.43,"[16, 17, 18, 37]",18,sleeping
04:36:08,143156,4.2,26.06,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 37, 38, 39, 40, 41]",5,sleeping
04:36:08,143160,0.0,23.43,"[8, 9, 10, 11]",19,sleeping
04:36:08,143161,0.3,23.41,"[12, 13, 14, 15]",19,sleeping
04:36:08,143162,0.0,23.42,"[38, 39, 40, 41]",19,sleeping
04:36:08,143163,0.0,23.43,"[16, 17, 18, 37]",19,sleeping
04:36:08,144396,0.0,22.04,"[8, 9, 10, 11]",1,idle
04:36:11,143156,4.2,26.06,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 37, 38, 39, 40, 41]",5,sleeping
04:36:11,143160,0.3,23.45,"[8, 9, 10, 11]",18,sleeping
04:36:11,143161,0.0,23.43,"[12, 13, 14, 15]",18,sleeping
04:36:11,143162,0.3,23.44,"[38, 39, 40, 41]",18,sleeping
04:36:11,143163,0.0,23.44,"[16, 17, 18, 37]",18,sleeping
04:36:14,143156,4.5,26.06,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 37, 38, 39, 40, 41]",5,sleeping
04:36:14,143160,0.3,23.46,"[8, 9, 10, 11]",19,sleeping
04:36:14,143161,0.3,23.44,"[12, 13, 14, 15]",19,sleeping
04:36:14,143162,0.3,23.45,"[38, 39, 40, 41]",19,sleeping
04:36:14,143163,0.0,23.46,"[16, 17, 18, 37]",19,sleeping
04:36:17,143156,4.2,26.06,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 37, 38, 39, 40, 41]",5,sleeping
04:36:17,143160,0.0,23.46,"[8, 9, 10, 11]",20,sleeping
04:36:17,143161,0.0,23.44,"[12, 13, 14, 15]",20,sleeping
04:36:17,143162,0.0,23.45,"[38, 39, 40, 41]",20,sleeping
04:36:17,143163,0.3,23.46,"[16, 17, 18, 37]",20,sleeping
04:36:17,144442,0.0,3.76,"[8, 9, 10, 11]",1,idle
04:36:20,143156,3.8,26.06,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 37, 38, 39, 40, 41]",5,sleeping
04:36:20,143160,0.0,23.46,"[8, 9, 10, 11]",21,sleeping
04:36:20,143161,0.0,23.44,"[12, 13, 14, 15]",21,sleeping
04:36:20,143162,0.0,23.45,"[38, 39, 40, 41]",21,sleeping
04:36:20,143163,0.0,23.46,"[16, 17, 18, 37]",21,sleeping
04:36:23,143156,4.5,26.06,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 37, 38, 39, 40, 41]",5,sleeping
04:36:23,143160,0.3,23.48,"[8, 9, 10, 11]",22,sleeping
04:36:23,143161,0.0,23.46,"[12, 13, 14, 15]",22,sleeping
04:36:23,143162,0.0,23.47,"[38, 39, 40, 41]",22,sleeping
04:36:23,143163,0.3,23.47,"[16, 17, 18, 37]",22,sleeping
04:36:23,144479,0.0,3.73,"[38, 39, 40, 41]",1,idle
04:36:26,143156,4.2,26.06,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 37, 38, 39, 40, 41]",5,sleeping
04:36:26,143160,0.0,23.48,"[8, 9, 10, 11]",21,sleeping
04:36:26,143161,0.3,23.46,"[12, 13, 14, 15]",21,sleeping
04:36:26,143162,0.3,23.47,"[38, 39, 40, 41]",21,sleeping
04:36:26,143163,0.0,23.47,"[16, 17, 18, 37]",21,sleeping
04:36:26,144479,0.0,3.73,"[38, 39, 40, 41]",1,idle
04:36:30,143156,3.8,26.06,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 37, 38, 39, 40, 41]",5,sleeping
04:36:30,143160,0.0,23.49,"[8, 9, 10, 11]",20,sleeping
04:36:30,143161,0.3,23.47,"[12, 13, 14, 15]",20,sleeping
04:36:30,143162,0.0,23.48,"[38, 39, 40, 41]",20,sleeping
04:36:30,143163,0.0,23.49,"[16, 17, 18, 37]",20,sleeping
04:36:30,144479,0.0,21.95,"[38, 39, 40, 41]",1,idle
04:36:33,143156,4.2,26.06,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 37, 38, 39, 40, 41]",5,sleeping
04:36:33,143160,0.0,23.49,"[8, 9, 10, 11]",19,sleeping
04:36:33,143161,0.0,23.47,"[12, 13, 14, 15]",19,sleeping
04:36:33,143162,0.0,23.48,"[38, 39, 40, 41]",19,sleeping
04:36:33,143163,0.0,23.49,"[16, 17, 18, 37]",19,sleeping
04:36:33,144479,0.0,21.95,"[38, 39, 40, 41]",1,idle
04:36:36,143156,4.5,26.06,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 37, 38, 39, 40, 41]",5,sleeping
04:36:36,143160,0.0,23.5,"[8, 9, 10, 11]",19,sleeping
