timestamp,pid,cpu_percent,memory_mb,cpu_affinity,num_threads,status
04:34:45,2109588,0.0,31.71,"[12, 13, 14, 15]",4,sleeping
04:34:45,2110722,0.0,3.77,"[4, 5, 6, 7]",1,idle
04:34:48,2109581,3.8,34.46,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
04:34:48,2109585,0.0,31.77,"[0, 1, 2, 3]",4,sleeping
04:34:48,2109586,0.0,31.78,"[4, 5, 6, 7]",4,sleeping
04:34:48,2109587,0.0,31.77,"[8, 9, 10, 11]",4,sleeping
04:34:48,2109588,0.0,31.73,"[12, 13, 14, 15]",4,sleeping
04:34:48,2110736,0.0,3.78,"[8, 9, 10, 11]",1,idle
04:34:51,2109581,4.5,34.46,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
04:34:51,2109585,0.0,31.77,"[0, 1, 2, 3]",4,sleeping
04:34:51,2109586,0.0,31.78,"[4, 5, 6, 7]",4,sleeping
04:34:51,2109587,0.0,31.77,"[8, 9, 10, 11]",4,sleeping
04:34:51,2109588,0.0,31.73,"[12, 13, 14, 15]",4,sleeping
04:34:51,2110749,0.0,3.77,"[8, 9, 10, 11]",1,idle
04:34:54,2109581,4.2,34.46,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
04:34:54,2109585,0.0,31.77,"[0, 1, 2, 3]",5,sleeping
04:34:54,2109586,0.0,31.78,"[4, 5, 6, 7]",5,sleeping
04:34:54,2109587,0.0,31.77,"[8, 9, 10, 11]",5,sleeping
04:34:54,2109588,0.0,31.73,"[12, 13, 14, 15]",5,sleeping
04:34:54,2110764,0.0,3.76,"[12, 13, 14, 15]",1,idle
04:34:54,2110765,0.0,3.55,"[8, 9, 10, 11]",1,idle
04:34:54,2110766,0.0,3.68,"[4, 5, 6, 7]",1,idle
04:34:58,2109581,4.2,34.46,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
04:34:58,2109585,0.3,31.77,"[0, 1, 2, 3]",4,sleeping
04:34:58,2109586,0.3,31.78,"[4, 5, 6, 7]",4,sleeping
04:34:58,2109587,0.0,31.77,"[8, 9, 10, 11]",4,sleeping
04:34:58,2109588,0.0,31.73,"[12, 13, 14, 15]",4,sleeping
04:35:01,2109581,4.5,34.46,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
04:35:01,2109585,0.0,31.77,"[0, 1, 2, 3]",5,sleeping
04:35:01,2109586,0.0,31.78,"[4, 5, 6, 7]",5,sleeping
04:35:01,2109587,0.0,31.77,"[8, 9, 10, 11]",5,sleeping
04:35:01,2109588,0.3,31.73,"[12, 13, 14, 15]",5,sleeping
04:35:01,2110781,0.0,3.66,"[12, 13, 14, 15]",1,idle
04:35:04,2109581,4.2,34.46,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
04:35:04,2109585,0.0,31.77,"[0, 1, 2, 3]",5,sleeping
04:35:04,2109586,0.0,31.78,"[4, 5, 6, 7]",5,sleeping
04:35:04,2109587,0.0,31.77,"[8, 9, 10, 11]",5,sleeping
04:35:04,2109588,0.0,31.73,"[12, 13, 14, 15]",5,sleeping
04:35:07,2109581,3.8,34.46,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
04:35:07,2109585,0.0,31.77,"[0, 1, 2, 3]",5,sleeping
04:35:07,2109586,0.0,31.78,"[4, 5, 6, 7]",5,sleeping
04:35:07,2109587,0.3,31.77,"[8, 9, 10, 11]",5,sleeping
04:35:07,2109588,0.0,31.73,"[12, 13, 14, 15]",5,sleeping
04:35:07,2110806,0.0,3.61,"[0, 1, 2, 3]",1,idle
04:35:10,2109581,4.5,34.46,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
04:35:10,2109585,0.0,31.77,"[0, 1, 2, 3]",4,sleeping
04:35:10,2109586,0.0,31.78,"[4, 5, 6, 7]",4,sleeping
04:35:10,2109587,0.0,31.77,"[8, 9, 10, 11]",4,sleeping
04:35:10,2109588,0.0,31.73,"[12, 13, 14, 15]",4,sleeping
04:35:13,2109581,4.5,34.46,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
04:35:13,2109585,0.0,31.77,"[0, 1, 2, 3]",6,sleeping
04:35:13,2109586,0.0,31.78,"[4, 5, 6, 7]",6,sleeping
04:35:13,2109587,0.0,31.77,"[8, 9, 10, 11]",6,sleeping
04:35:13,2109588,0.0,31.77,"[12, 13, 14, 15]",6,sleeping
04:35:16,2109581,4.1,34.46,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
04:35:16,2109585,0.3,31.77,"[0, 1, 2, 3]",6,sleeping
04:35:16,2109586,0.3,31.78,"[4, 5, 6, 7]",6,sleeping
04:35:16,2109587,0.0,31.77,"[8, 9, 10, 11]",6,sleeping
04:35:16,2109588,0.3,31.77,"[12, 13, 14, 15]",6,sleeping
04:35:16,2110866,0.0,3.86,"[12, 13, 14, 15]",1,idle
04:35:20,2109581,4.2,34.46,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
04:35:20,2109585,0.0,31.77,"[0, 1, 2, 3]",7,sleeping
04:35:20,2109586,0.0,31.78,"[4, 5, 6, 7]",7,sleeping
04:35:20,2109587,0.3,31.77,"[8, 9, 10, 11]",7,sleeping
04:35:20,2109588,0.0,31.77,"[12, 13, 14, 15]",7,sleeping
04:35:23,2109581,3.8,34.46,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
04:35:23,2109585,0.0,31.77,"[0, 1, 2, 3]",6,sleeping
04:35:23,2109586,0.0,31.78,"[4, 5, 6, 7]",6,sleeping
04:35:23,2109587,0.0,31.77,"[8, 9, 10, 11]",6,sleeping
04:35:23,2109588,0.0,31.77,"[12, 13, 14, 15]",6,sleeping
04:35:26,2109581,4.5,34.46,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
04:35:26,2109585,0.3,31.77,"[0, 1, 2, 3]",6,sleeping
04:35:26,2109586,0.0,31.78,"[4, 5, 6, 7]",6,sleeping
04:35:26,2109587,0.0,31.77,"[8, 9, 10, 11]",6,sleeping
04:35:26,2109588,0.0,31.77,"[12, 13, 14, 15]",6,sleeping
04:35:26,2110899,0.0,3.76,"[4, 5, 6, 7]",1,idle
04:35:29,2109581,4.5,34.46,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
04:35:29,2109585,0.0,31.78,"[0, 1, 2, 3]",6,sleeping
04:35:29,2109586,0.3,31.79,"[4, 5, 6, 7]",6,sleeping
04:35:29,2109587,0.3,31.77,"[8, 9, 10, 11]",6,sleeping
04:35:29,2109588,0.3,31.78,"[12, 13, 14, 15]",6,sleeping
04:35:29,2110923,0.0,3.77,"[4, 5, 6, 7]",1,idle
04:35:32,2109581,4.2,34.46,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
04:35:32,2109585,0.0,31.78,"[0, 1, 2, 3]",6,sleeping
04:35:32,2109586,0.0,31.79,"[4, 5, 6, 7]",6,sleeping
04:35:32,2109587,0.0,31.77,"[8, 9, 10, 11]",6,sleeping
04:35:32,2109588,0.0,31.78,"[12, 13, 14, 15]",6,sleeping
04:35:32,2110946,0.0,3.78,"[4, 5, 6, 7]",1,idle
04:35:35,2109581,3.8,34.46,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
04:35:35,2109585,0.0,31.78,"[0, 1, 2, 3]",6,sleeping
04:35:35,2109586,0.0,31.79,"[4, 5, 6, 7]",6,sleeping
04:35:35,2109587,0.0,31.77,"[8, 9, 10, 11]",6,sleeping
04:35:35,2109588,0.0,31.78,"[12, 13, 14, 15]",6,sleeping
04:35:35,2110953,0.0,3.68,"[12, 13, 14, 15]",1,idle
04:35:35,2110955,0.0,26.41,"[0, 1, 2, 3]",1,running
04:35:35,2110956,0.0,3.86,"[4, 5, 6, 7]",1,idle
04:35:38,2109581,4.2,34.46,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
04:35:38,2109585,0.3,31.78,"[0, 1, 2, 3]",6,sleeping
04:35:38,2109586,0.3,31.79,"[4, 5, 6, 7]",6,sleeping
04:35:38,2109587,0.0,31.77,"[8, 9, 10, 11]",6,sleeping
04:35:38,2109588,0.0,31.78,"[12, 13, 14, 15]",6,sleeping
04:35:38,2110971,0.0,3.68,"[8, 9, 10, 11]",1,idle
04:35:38,2110974,0.0,3.68,"[0, 1, 2, 3]",1,idle
04:35:41,2109581,4.5,34.46,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
04:35:41,2109585,0.0,31.78,"[0, 1, 2, 3]",6,sleeping
04:35:41,2109586,0.0,31.79,"[4, 5, 6, 7]",6,sleeping
04:35:41,2109587,0.0,31.77,"[8, 9, 10, 11]",6,sleeping
04:35:41,2109588,0.3,31.78,"[12, 13, 14, 15]",6,sleeping
04:35:41,2110992,0.0,3.55,"[8, 9, 10, 11]",1,idle
04:35:45,2109581,4.1,34.46,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
04:35:45,2109585,0.0,31.78,"[0, 1, 2, 3]",6,sleeping
04:35:45,2109586,0.0,31.79,"[4, 5, 6, 7]",6,sleeping
04:35:45,2109587,0.0,31.77,"[8, 9, 10, 11]",6,sleeping
04:35:45,2109588,0.0,31.78,"[12, 13, 14, 15]",6,sleeping
04:35:45,2111000,0.0,3.86,"[0, 1, 2, 3]",1,idle
04:35:45,2111002,0.0,3.55,"[12, 13, 14, 15]",1,idle
04:35:48,2109581,4.5,34.46,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
04:35:48,2109585,0.0,31.78,"[0, 1, 2, 3]",6,sleeping
04:35:48,2109586,0.0,31.79,"[4, 5, 6, 7]",6,sleeping
04:35:48,2109587,0.0,31.77,"[8, 9, 10, 11]",6,sleeping
04:35:48,2109588,0.0,31.78,"[12, 13, 14, 15]",6,sleeping
04:35:48,2111012,0.0,3.72,"[4, 5, 6, 7]",1,idle
04:35:48,2111013,0.0,3.75,"[0, 1, 2, 3]",1,idle
04:35:48,2111014,0.0,3.55,"[8, 9, 10, 11]",1,idle
04:35:51,2109581,4.2,34.46,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
04:35:51,2109585,0.0,31.78,"[0, 1, 2, 3]",6,sleeping
04:35:51,2109586,0.0,31.79,"[4, 5, 6, 7]",6,sleeping
04:35:51,2109587,0.3,31.77,"[8, 9, 10, 11]",6,sleeping
04:35:51,2109588,0.0,31.78,"[12, 13, 14, 15]",6,sleeping
04:35:51,2111022,0.0,3.61,"[8, 9, 10, 11]",1,idle
04:35:54,2109581,3.8,34.46,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
04:35:54,2109585,0.0,31.78,"[0, 1, 2, 3]",5,sleeping
04:35:54,2109586,0.0,31.79,"[4, 5, 6, 7]",5,sleeping
04:35:54,2109587,0.0,31.77,"[8, 9, 10, 11]",5,sleeping
04:35:54,2109588,0.0,31.78,"[12, 13, 14, 15]",5,sleeping
04:35:57,2109581,4.5,34.46,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
04:35:57,2109585,0.0,31.78,"[0, 1, 2, 3]",5,sleeping
04:35:57,2109586,0.0,31.79,"[4, 5, 6, 7]",5,sleeping
04:35:57,2109587,0.0,31.77,"[8, 9, 10, 11]",5,sleeping
04:35:57,2109588,0.0,31.78,"[12, 13, 14, 15]",5,sleeping
04:35:57,2111043,0.0,3.65,"[8, 9, 10, 11]",1,idle
04:36:00,2109581,3.8,34.46,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
04:36:00,2109585,0.3,31.78,"[0, 1, 2, 3]",5,sleeping
04:36:00,2109586,0.0,31.79,"[4, 5, 6, 7]",5,sleeping
04:36:00,2109587,0.0,31.77,"[8, 9, 10, 11]",5,sleeping
04:36:00,2109588,0.0,31.78,"[12, 13, 14, 15]",5,sleeping
04:36:03,2109581,4.5,34.46,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
04:36:03,2109585,0.3,31.78,"[0, 1, 2, 3]",5,sleeping
04:36:03,2109586,0.3,31.79,"[4, 5, 6, 7]",5,sleeping
04:36:03,2109587,0.3,31.77,"[8, 9, 10, 11]",5,sleeping
04:36:03,2109588,0.0,31.78,"[12, 13, 14, 15]",5,sleeping
04:36:03,2111947,0.0,3.76,"[4, 5, 6, 7]",1,idle
04:36:03,2111948,0.0,3.73,"[12, 13, 14, 15]",1,idle
04:36:07,2109581,4.2,34.46,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
04:36:07,2109585,0.0,31.78,"[0, 1, 2, 3]",5,sleeping
04:36:07,2109586,0.0,31.79,"[4, 5, 6, 7]",5,sleeping
04:36:07,2109587,0.0,31.77,"[8, 9, 10, 11]",5,sleeping
04:36:07,2109588,0.3,31.78,"[12, 13, 14, 15]",5,sleeping
04:36:10,2109581,4.5,34.46,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
04:36:10,2109585,0.0,31.78,"[0, 1, 2, 3]",5,sleeping
04:36:10,2109586,0.0,31.79,"[4, 5, 6, 7]",5,sleeping
04:36:10,2109587,0.0,31.77,"[8, 9, 10, 11]",5,sleeping
04:36:10,2109588,0.0,31.78,"[12, 13, 14, 15]",5,sleeping
04:36:13,2109581,4.2,34.46,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
04:36:13,2109585,0.0,31.78,"[0, 1, 2, 3]",6,sleeping
04:36:13,2109586,0.3,31.79,"[4, 5, 6, 7]",6,sleeping
04:36:13,2109587,0.0,31.77,"[8, 9, 10, 11]",6,sleeping
04:36:13,2109588,0.3,31.78,"[12, 13, 14, 15]",6,sleeping
04:36:13,2112064,0.0,3.77,"[4, 5, 6, 7]",1,idle
04:36:13,2112065,0.0,3.77,"[8, 9, 10, 11]",1,idle
04:36:16,2109581,3.8,34.46,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
04:36:16,2109585,0.0,31.78,"[0, 1, 2, 3]",7,sleeping
04:36:16,2109586,0.0,31.79,"[4, 5, 6, 7]",7,sleeping
04:36:16,2109587,0.0,31.77,"[8, 9, 10, 11]",7,sleeping
04:36:16,2109588,0.0,31.78,"[12, 13, 14, 15]",7,sleeping
04:36:16,2112073,0.0,3.72,"[4, 5, 6, 7]",1,idle
04:36:19,2109581,4.5,34.46,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
04:36:19,2109585,0.0,31.78,"[0, 1, 2, 3]",6,sleeping
04:36:19,2109586,0.0,31.79,"[4, 5, 6, 7]",6,sleeping
04:36:19,2109587,0.0,31.77,"[8, 9, 10, 11]",6,sleeping
04:36:19,2109588,0.0,31.78,"[12, 13, 14, 15]",6,sleeping
04:36:19,2112085,0.0,3.68,"[4, 5, 6, 7]",1,idle
04:36:19,2112087,0.0,3.78,"[0, 1, 2, 3]",1,idle
04:36:22,2109581,4.2,34.46,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
04:36:22,2109585,0.0,31.78,"[0, 1, 2, 3]",6,sleeping
04:36:22,2109586,0.0,31.79,"[4, 5, 6, 7]",6,sleeping
04:36:22,2109587,0.3,31.77,"[8, 9, 10, 11]",6,sleeping
04:36:22,2109588,0.0,31.78,"[12, 13, 14, 15]",6,sleeping
04:36:22,2112096,0.0,3.61,"[0, 1, 2, 3]",1,idle
04:36:25,2109581,4.1,34.46,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
04:36:25,2109585,0.0,31.78,"[0, 1, 2, 3]",4,sleeping
04:36:25,2109586,0.0,31.79,"[4, 5, 6, 7]",4,sleeping
04:36:25,2109587,0.0,31.77,"[8, 9, 10, 11]",4,sleeping
04:36:25,2109588,0.0,31.78,"[12, 13, 14, 15]",4,sleeping
04:36:25,2112096,0.0,3.61,"[0, 1, 2, 3]",1,idle
04:36:28,2109581,4.5,34.46,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
04:36:28,2109585,0.0,31.78,"[0, 1, 2, 3]",4,sleeping
04:36:28,2109586,0.0,31.79,"[4, 5, 6, 7]",4,sleeping
04:36:28,2109587,0.3,31.77,"[8, 9, 10, 11]",4,sleeping
04:36:28,2109588,0.0,31.78,"[12, 13, 14, 15]",4,sleeping
04:36:28,2112120,0.0,3.68,"[8, 9, 10, 11]",1,idle
04:36:28,2112121,0.0,3.86,"[12, 13, 14, 15]",1,idle
04:36:32,2109581,4.2,34.46,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
04:36:32,2109585,0.0,31.78,"[0, 1, 2, 3]",3,sleeping
04:36:32,2109586,0.0,31.79,"[4, 5, 6, 7]",3,sleeping
04:36:32,2109587,0.0,31.77,"[8, 9, 10, 11]",3,sleeping
04:36:32,2109588,0.0,31.78,"[12, 13, 14, 15]",3,sleeping
04:36:32,2112120,0.0,3.68,"[8, 9, 10, 11]",1,idle
04:36:32,2112121,0.0,3.86,"[12, 13, 14, 15]",1,idle
04:36:35,2109581,4.1,34.46,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",5,sleeping
04:36:35,2109585,0.3,31.78,"[0, 1, 2, 3]",4,sleeping
04:36:35,2109586,0.0,31.79,"[4, 5, 6, 7]",4,sleeping
04:36:35,2109587,0.0,31.77,"[8, 9, 10, 11]",4,sleeping
04:36:35,2109588,0.0,31.78,"[12, 13, 14, 15]",4,sleeping
04:36:35,2112143,0.0,3.85,"[0, 1, 2, 3]",1,idle
04:36:35,2112144,0.0,3.77,"[4, 5, 6, 7]",1,idle
