timestamp,pid,cpu_percent,memory_mb,cpu_affinity,num_threads,status
13:21:06,4050530,0.0,21.21,"[35, 36, 37, 38]",4,sleeping
13:21:06,4050531,0.0,21.12,"[39, 40, 41, 42]",4,sleeping
13:21:06,4050532,0.0,21.23,"[43, 44, 45, 46]",4,sleeping
13:21:09,4050525,4.8,24.18,"[11, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]",5,sleeping
13:21:09,4050529,0.0,21.2,"[11, 32, 33, 34]",4,sleeping
13:21:09,4050530,0.0,21.21,"[35, 36, 37, 38]",4,sleeping
13:21:09,4050531,0.0,21.12,"[39, 40, 41, 42]",4,sleeping
13:21:09,4050532,0.0,21.23,"[43, 44, 45, 46]",4,sleeping
13:21:12,4050525,4.5,24.18,"[11, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]",5,sleeping
13:21:12,4050529,0.0,21.2,"[11, 32, 33, 34]",4,sleeping
13:21:12,4050530,0.0,21.21,"[35, 36, 37, 38]",4,sleeping
13:21:12,4050531,0.6,21.12,"[39, 40, 41, 42]",4,sleeping
13:21:12,4050532,0.0,21.23,"[43, 44, 45, 46]",4,sleeping
13:21:15,4050525,4.5,24.18,"[11, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]",5,sleeping
13:21:15,4050529,0.0,21.2,"[11, 32, 33, 34]",4,sleeping
13:21:15,4050530,0.0,21.21,"[35, 36, 37, 38]",4,sleeping
13:21:15,4050531,0.0,21.12,"[39, 40, 41, 42]",4,sleeping
13:21:15,4050532,0.0,21.23,"[43, 44, 45, 46]",4,sleeping
13:21:19,4050525,4.5,24.18,"[11, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]",5,sleeping
13:21:19,4050529,0.0,21.2,"[11, 32, 33, 34]",4,sleeping
13:21:19,4050530,0.0,21.21,"[35, 36, 37, 38]",4,sleeping
13:21:19,4050531,0.0,21.12,"[39, 40, 41, 42]",4,sleeping
13:21:19,4050532,0.0,21.23,"[43, 44, 45, 46]",4,sleeping
13:21:22,4050525,4.8,24.21,"[11, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]",5,sleeping
13:21:22,4050529,0.0,21.2,"[11, 32, 33, 34]",4,sleeping
13:21:22,4050530,0.0,21.21,"[35, 36, 37, 38]",4,sleeping
13:21:22,4050531,0.0,21.12,"[39, 40, 41, 42]",4,sleeping
13:21:22,4050532,0.0,21.23,"[43, 44, 45, 46]",4,sleeping
13:21:25,4050525,4.5,24.21,"[11, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]",5,sleeping
13:21:25,4050529,0.0,21.2,"[11, 32, 33, 34]",4,sleeping
13:21:25,4050530,0.0,21.21,"[35, 36, 37, 38]",4,sleeping
13:21:25,4050531,0.0,21.12,"[39, 40, 41, 42]",4,sleeping
13:21:25,4050532,0.0,21.23,"[43, 44, 45, 46]",4,sleeping
13:21:28,4050525,4.1,24.21,"[11, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]",5,sleeping
13:21:28,4050529,0.0,21.2,"[11, 32, 33, 34]",4,sleeping
13:21:28,4050530,0.0,21.21,"[35, 36, 37, 38]",4,sleeping
13:21:28,4050531,0.0,21.12,"[39, 40, 41, 42]",4,sleeping
13:21:28,4050532,0.0,21.23,"[43, 44, 45, 46]",4,sleeping
13:21:31,4050525,4.8,24.21,"[11, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]",5,sleeping
13:21:31,4050529,0.0,21.2,"[11, 32, 33, 34]",4,sleeping
13:21:31,4050530,0.0,21.21,"[35, 36, 37, 38]",4,sleeping
13:21:31,4050531,0.0,21.12,"[39, 40, 41, 42]",4,sleeping
13:21:31,4050532,0.0,21.23,"[43, 44, 45, 46]",4,sleeping
13:21:34,4050525,4.5,24.21,"[11, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]",5,sleeping
13:21:34,4050529,0.0,21.2,"[11, 32, 33, 34]",4,sleeping
13:21:34,4050530,0.0,21.21,"[35, 36, 37, 38]",4,sleeping
13:21:34,4050531,0.0,21.12,"[39, 40, 41, 42]",4,sleeping
13:21:34,4050532,0.0,21.23,"[43, 44, 45, 46]",4,sleeping
13:21:37,4050525,4.1,24.21,"[11, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]",5,sleeping
13:21:37,4050529,0.0,21.2,"[11, 32, 33, 34]",4,sleeping
13:21:37,4050530,0.0,21.21,"[35, 36, 37, 38]",4,sleeping
13:21:37,4050531,0.0,21.12,"[39, 40, 41, 42]",4,sleeping
13:21:37,4050532,0.0,21.23,"[43, 44, 45, 46]",4,sleeping
13:21:41,4050525,4.5,24.21,"[11, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]",5,sleeping
13:21:41,4050529,0.0,21.2,"[11, 32, 33, 34]",4,sleeping
13:21:41,4050530,0.0,21.21,"[35, 36, 37, 38]",4,sleeping
13:21:41,4050531,0.0,21.12,"[39, 40, 41, 42]",4,sleeping
13:21:41,4050532,0.0,21.23,"[43, 44, 45, 46]",4,sleeping
13:21:44,4050525,4.5,24.21,"[11, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]",5,sleeping
13:21:44,4050529,0.0,21.2,"[11, 32, 33, 34]",4,sleeping
13:21:44,4050530,0.0,21.21,"[35, 36, 37, 38]",4,sleeping
13:21:44,4050531,0.0,21.12,"[39, 40, 41, 42]",4,sleeping
13:21:44,4050532,0.0,21.23,"[43, 44, 45, 46]",4,sleeping
13:21:47,4050525,4.5,24.21,"[11, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]",5,sleeping
13:21:47,4050529,0.0,21.2,"[11, 32, 33, 34]",4,sleeping
13:21:47,4050530,0.0,21.21,"[35, 36, 37, 38]",4,sleeping
13:21:47,4050531,0.0,21.12,"[39, 40, 41, 42]",4,sleeping
13:21:47,4050532,0.0,21.23,"[43, 44, 45, 46]",4,sleeping
13:21:50,4050525,4.1,24.21,"[11, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]",5,sleeping
13:21:50,4050529,0.0,21.2,"[11, 32, 33, 34]",4,sleeping
13:21:50,4050530,0.0,21.21,"[35, 36, 37, 38]",4,sleeping
13:21:50,4050531,0.0,21.12,"[39, 40, 41, 42]",4,sleeping
13:21:50,4050532,0.0,21.23,"[43, 44, 45, 46]",4,sleeping
13:21:53,4050525,4.5,24.21,"[11, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]",5,sleeping
13:21:53,4050529,0.0,21.22,"[11, 32, 33, 34]",2,sleeping
13:21:53,4050530,0.3,21.23,"[35, 36, 37, 38]",2,sleeping
13:21:53,4050531,0.0,21.14,"[39, 40, 41, 42]",2,sleeping
13:21:53,4050532,0.0,21.25,"[43, 44, 45, 46]",2,sleeping
13:21:56,4050525,4.8,24.24,"[11, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]",5,sleeping
13:21:56,4050529,0.6,21.23,"[11, 32, 33, 34]",2,sleeping
13:21:56,4050530,0.0,21.25,"[35, 36, 37, 38]",2,sleeping
13:21:56,4050531,0.0,21.15,"[39, 40, 41, 42]",2,sleeping
13:21:56,4050532,0.3,21.27,"[43, 44, 45, 46]",2,sleeping
13:21:59,4050525,4.5,24.24,"[11, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]",5,sleeping
13:21:59,4050529,0.0,21.23,"[11, 32, 33, 34]",3,sleeping
13:21:59,4050530,0.0,21.25,"[35, 36, 37, 38]",3,sleeping
13:21:59,4050531,0.0,21.15,"[39, 40, 41, 42]",3,sleeping
13:21:59,4050532,0.0,21.27,"[43, 44, 45, 46]",3,sleeping
13:22:03,4050525,4.5,24.24,"[11, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]",5,sleeping
13:22:03,4050529,0.0,21.23,"[11, 32, 33, 34]",6,sleeping
13:22:03,4050530,0.3,21.25,"[35, 36, 37, 38]",6,sleeping
13:22:03,4050531,0.0,21.15,"[39, 40, 41, 42]",6,sleeping
13:22:03,4050532,0.3,21.27,"[43, 44, 45, 46]",6,sleeping
13:22:06,4050525,4.8,24.24,"[11, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]",5,sleeping
13:22:06,4050529,0.0,21.27,"[11, 32, 33, 34]",7,sleeping
13:22:06,4050530,0.0,21.29,"[35, 36, 37, 38]",7,sleeping
13:22:06,4050531,0.3,21.15,"[39, 40, 41, 42]",7,sleeping
13:22:06,4050532,0.0,21.27,"[43, 44, 45, 46]",7,sleeping
13:22:09,4050525,4.5,24.24,"[11, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]",5,sleeping
13:22:09,4050529,0.0,21.27,"[11, 32, 33, 34]",7,sleeping
13:22:09,4050530,0.0,21.29,"[35, 36, 37, 38]",7,sleeping
13:22:09,4050531,0.0,21.15,"[39, 40, 41, 42]",7,sleeping
13:22:09,4050532,0.0,21.27,"[43, 44, 45, 46]",7,sleeping
13:22:12,4050525,4.5,24.24,"[11, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]",5,sleeping
13:22:12,4050529,0.3,21.27,"[11, 32, 33, 34]",7,sleeping
13:22:12,4050530,0.0,21.29,"[35, 36, 37, 38]",7,sleeping
13:22:12,4050531,0.0,21.15,"[39, 40, 41, 42]",7,sleeping
13:22:12,4050532,0.0,21.27,"[43, 44, 45, 46]",7,sleeping
13:22:15,4050525,4.8,24.24,"[11, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]",5,sleeping
13:22:15,4050529,0.0,21.27,"[11, 32, 33, 34]",7,sleeping
13:22:15,4050530,0.0,21.29,"[35, 36, 37, 38]",7,sleeping
13:22:15,4050531,0.0,21.15,"[39, 40, 41, 42]",7,sleeping
13:22:15,4050532,0.0,21.27,"[43, 44, 45, 46]",7,sleeping
13:22:18,4050525,4.4,24.24,"[11, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]",5,sleeping
13:22:18,4050529,0.0,21.27,"[11, 32, 33, 34]",7,sleeping
13:22:18,4050530,0.0,21.29,"[35, 36, 37, 38]",7,sleeping
13:22:18,4050531,0.3,21.15,"[39, 40, 41, 42]",7,sleeping
13:22:18,4050532,0.3,21.27,"[43, 44, 45, 46]",7,sleeping
13:22:21,4050525,4.5,24.24,"[11, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]",5,sleeping
13:22:21,4050529,0.0,21.27,"[11, 32, 33, 34]",7,sleeping
13:22:21,4050530,0.0,21.29,"[35, 36, 37, 38]",7,sleeping
13:22:21,4050531,0.0,21.15,"[39, 40, 41, 42]",7,sleeping
13:22:21,4050532,0.0,21.27,"[43, 44, 45, 46]",7,sleeping
13:22:25,4050525,4.8,24.24,"[11, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]",5,sleeping
13:22:25,4050529,0.0,21.27,"[11, 32, 33, 34]",7,sleeping
13:22:25,4050530,0.0,21.29,"[35, 36, 37, 38]",7,sleeping
13:22:25,4050531,0.0,21.15,"[39, 40, 41, 42]",7,sleeping
13:22:25,4050532,0.0,21.27,"[43, 44, 45, 46]",7,sleeping
13:22:28,4050525,4.8,24.24,"[11, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]",5,sleeping
13:22:28,4050529,0.0,21.27,"[11, 32, 33, 34]",7,sleeping
13:22:28,4050530,0.0,21.29,"[35, 36, 37, 38]",7,sleeping
13:22:28,4050531,0.0,21.15,"[39, 40, 41, 42]",7,sleeping
13:22:28,4050532,0.0,21.27,"[43, 44, 45, 46]",7,sleeping
13:22:31,4050525,4.5,24.24,"[11, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]",5,sleeping
13:22:31,4050529,0.0,21.27,"[11, 32, 33, 34]",7,sleeping
13:22:31,4050530,0.3,21.29,"[35, 36, 37, 38]",7,sleeping
13:22:31,4050531,0.0,21.15,"[39, 40, 41, 42]",7,sleeping
13:22:31,4050532,0.0,21.27,"[43, 44, 45, 46]",7,sleeping
13:22:34,4050525,4.5,24.24,"[11, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]",5,sleeping
13:22:34,4050529,0.0,21.27,"[11, 32, 33, 34]",7,sleeping
13:22:34,4050530,0.3,21.29,"[35, 36, 37, 38]",7,sleeping
13:22:34,4050531,0.0,21.15,"[39, 40, 41, 42]",7,sleeping
13:22:34,4050532,0.0,21.27,"[43, 44, 45, 46]",7,sleeping
13:22:37,4050525,4.5,24.24,"[11, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]",5,sleeping
13:22:37,4050529,0.0,21.27,"[11, 32, 33, 34]",7,sleeping
13:22:37,4050530,0.0,21.29,"[35, 36, 37, 38]",7,sleeping
13:22:37,4050531,0.0,21.15,"[39, 40, 41, 42]",7,sleeping
13:22:37,4050532,0.0,21.27,"[43, 44, 45, 46]",7,sleeping
13:22:40,4050525,4.5,24.24,"[11, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]",5,sleeping
13:22:40,4050529,0.0,21.27,"[11, 32, 33, 34]",7,sleeping
13:22:40,4050530,0.0,21.29,"[35, 36, 37, 38]",7,sleeping
13:22:40,4050531,0.0,21.15,"[39, 40, 41, 42]",7,sleeping
13:22:40,4050532,0.0,21.27,"[43, 44, 45, 46]",7,sleeping
13:22:44,4050525,4.8,24.24,"[11, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]",5,sleeping
13:22:44,4050529,0.0,21.27,"[11, 32, 33, 34]",7,sleeping
13:22:44,4050530,0.0,21.29,"[35, 36, 37, 38]",7,sleeping
13:22:44,4050531,0.0,21.15,"[39, 40, 41, 42]",7,sleeping
13:22:44,4050532,0.0,21.27,"[43, 44, 45, 46]",7,sleeping
13:22:47,4050525,4.5,24.24,"[11, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]",5,sleeping
13:22:47,4050529,0.0,21.27,"[11, 32, 33, 34]",7,sleeping
13:22:47,4050530,0.0,21.29,"[35, 36, 37, 38]",7,sleeping
13:22:47,4050531,0.0,21.15,"[39, 40, 41, 42]",7,sleeping
13:22:47,4050532,0.0,21.27,"[43, 44, 45, 46]",7,sleeping
13:22:50,4050525,4.8,24.24,"[11, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]",5,sleeping
13:22:50,4050529,0.0,21.27,"[11, 32, 33, 34]",7,sleeping
13:22:50,4050530,0.0,21.29,"[35, 36, 37, 38]",7,sleeping
13:22:50,4050531,0.0,21.15,"[39, 40, 41, 42]",7,sleeping
13:22:50,4050532,0.0,21.27,"[43, 44, 45, 46]",7,sleeping
13:22:53,4050525,4.4,24.24,"[11, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]",5,sleeping
13:22:53,4050529,0.3,21.27,"[11, 32, 33, 34]",7,sleeping
13:22:53,4050530,0.0,21.29,"[35, 36, 37, 38]",7,sleeping
13:22:53,4050531,0.3,21.15,"[39, 40, 41, 42]",7,sleeping
13:22:53,4050532,0.3,21.27,"[43, 44, 45, 46]",7,sleeping
13:22:56,4050525,4.5,24.24,"[11, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]",5,sleeping
13:22:56,4050529,0.0,21.27,"[11, 32, 33, 34]",6,sleeping
13:22:56,4050530,0.0,21.29,"[35, 36, 37, 38]",6,sleeping
13:22:56,4050531,0.0,21.15,"[39, 40, 41, 42]",6,sleeping
13:22:56,4050532,0.0,21.27,"[43, 44, 45, 46]",6,sleeping
13:22:59,4050525,4.8,24.24,"[11, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]",5,sleeping
13:22:59,4050529,0.3,21.27,"[11, 32, 33, 34]",5,sleeping
13:22:59,4050530,0.0,21.29,"[35, 36, 37, 38]",5,sleeping
13:22:59,4050531,0.0,21.15,"[39, 40, 41, 42]",5,sleeping
